matrix_name,m,k,nnz,n,Louvain,METIS,PaToH,RCM,baseline
pkustk13,94893,94893,6616827,1,6.538705,7.09884,7.271575,6.87922,6.646955
pkustk14,151926,151926,14836504,1,4.025125,3.70254,4.170855,3.91271,4.1068750000000005
pli,22695,22695,1350309,1,22.33865,22.1602,22.61015,22.984900000000003,22.90605
preferentialAttachment,100000,100000,999970,1,13.3837,16.4037,12.0148,10.836,6.224295
pwt,36519,36519,326107,1,22.84915,24.15745,23.61,25.9186,17.2291
pwtk,217918,217918,11634424,1,5.764935,3.97842,5.8799,5.186305,5.733980000000001
qa8fk,66127,66127,1660579,1,28.81925,28.35125,31.35385,31.90145,32.02245
qa8fm,66127,66127,1660579,1,27.9038,30.76045,31.1499,31.84055,32.8538
qpband,20000,20000,45000,1,7.36046,7.165,7.21537,7.6256,5.83236
raefsky4,19779,19779,1328611,1,25.76215,25.7369,25.04925,27.1001,26.4003
rail_20209,20209,20209,139233,1,14.57905,14.6712,,16.3077,14.7719
rail_79841,79841,79841,553921,1,20.95915,22.09265,21.132150000000003,26.9565,21.76185
rajat06,10922,10922,46983,1,8.110295,5.679595,7.982935,7.81094,8.14404
rajat07,14842,14842,63913,1,9.7011,9.57781,9.70915,9.12479,9.884474999999998
rajat08,19362,19362,83443,1,11.3425,11.4592,11.6925,10.893,8.874614999999999
rajat09,24482,24482,105573,1,13.2505,13.30225,13.40325,12.11305,13.0595
rajat10,30202,30202,130303,1,14.3613,14.4037,14.0764,11.39015,14.6928
ramage02,16830,16830,2866352,1,22.92345,23.66175,23.06155,22.94375,20.76825
rgg_n_2_15_s0,32768,32768,320480,1,16.61035,16.8512,17.00035,17.30895,16.753100000000003
rgg_n_2_16_s0,65536,65536,684254,1,18.54155,18.6234,18.7255,19.39155,18.767
rgg_n_2_17_s0,131072,131072,1457506,1,20.17195,20.331200000000003,20.03015,20.981050000000003,20.59155
rgg_n_2_18_s0,262144,262144,3094566,1,8.63737,20.03315,20.30475,20.63345,19.8176
rgg_n_2_19_s0,524288,524288,6539532,1,6.386065,6.725135,6.244535,6.59916,6.470525
rgg_n_2_20_s0,1048576,1048576,13783240,1,5.440049999999999,5.173045,5.184950000000001,5.283849999999999,5.344765000000001
