matrix_name,reordering,m,k,nnz,nth,median_GFLOPS_yax_basic,median_GFLOPS_yax_flushed_basic,median_GFLOPS_yax_xyp_basic,median_GFLOPS_cg_basic_spmv,median_GFLOPS_cg_basic_all
freeFlyingRobot_12,baseline,5578,5578,41940,9,11.4787,11.251750000000001,9.586590000000001,9.72353,5.3075399999999995
freeFlyingRobot_12,baseline,5578,5578,41940,14,14.4036,14.03825,12.498999999999999,12.6127,5.120125
freeFlyingRobot_12,baseline,5578,5578,41940,15,14.7994,15.020299999999999,13.4792,13.2789,5.115375
freeFlyingRobot_12,baseline,5578,5578,41940,16,15.65435,14.8529,13.43055,13.8735,5.068054999999999
freeFlyingRobot_12,baseline,5578,5578,41940,17,15.17075,15.211300000000001,6.839485,13.774899999999999,4.894115
freeFlyingRobot_12,baseline,5578,5578,41940,18,15.33575,15.23855,12.76435,13.3111,4.892195
TEM27623,baseline,27623,27623,439469,1,1.791585,1.8025799999999998,1.8077800000000002,1.67238,1.8412
TEM27623,baseline,27623,27623,439469,2,3.59832,3.6130750000000003,3.5759600000000002,3.292745,3.27203
TEM27623,baseline,27623,27623,439469,4,7.317864999999999,7.28662,7.003489999999999,6.47638,5.749725
TEM27623,baseline,27623,27623,439469,8,14.54645,14.581900000000001,13.62505,12.628599999999999,9.25265
TEM27623,baseline,27623,27623,439469,9,16.4286,16.35615,15.24265,14.19715,9.96237
TEM27623,baseline,27623,27623,439469,14,24.7927,24.590400000000002,23.164099999999998,21.591549999999998,12.338000000000001
TEM27623,baseline,27623,27623,439469,15,26.37625,26.278599999999997,24.456049999999998,23.051949999999998,12.6405
TEM27623,baseline,27623,27623,439469,16,27.71935,27.8065,25.7143,24.372999999999998,12.989
TEM27623,baseline,27623,27623,439469,17,29.3401,29.2741,27.28145,25.837049999999998,13.2283
TEM27623,baseline,27623,27623,439469,18,30.829250000000002,30.586199999999998,28.79505,27.212850000000003,13.51165
brainpc2,baseline,27607,27607,179395,1,1.89311,1.89851,1.94412,1.71288,2.048545
brainpc2,baseline,27607,27607,179395,2,2.999025,3.00838,2.8986150000000004,2.655795,2.851035
brainpc2,baseline,27607,27607,179395,4,4.104655,4.09482,4.0728100000000005,3.8757599999999996,4.0276250000000005
brainpc2,baseline,27607,27607,179395,8,5.34729,5.32701,5.28955,5.10948,5.084110000000001
brainpc2,baseline,27607,27607,179395,9,5.054095,5.04393,4.863854999999999,4.73188,4.89569
brainpc2,baseline,27607,27607,179395,14,6.065045,6.04965,5.998379999999999,5.887615,5.547725
brainpc2,baseline,27607,27607,179395,15,5.455970000000001,5.428364999999999,5.243435,5.138275,5.1334
brainpc2,baseline,27607,27607,179395,16,5.6495750000000005,5.64531,5.369870000000001,5.2980599999999995,5.212759999999999
brainpc2,baseline,27607,27607,179395,17,5.521255,5.49188,5.391325,5.312695,5.20947
brainpc2,baseline,27607,27607,179395,18,8.07225,8.031935,7.60904,7.487115,6.184825
bcsstk01,baseline,48,48,400,1,0.72652,0.843562,0.9650274999999999,0.9625925,0.464777
bcsstk01,baseline,48,48,400,2,0.87463,0.8591234999999999,0.813199,0.7925655,0.28857849999999996
bcsstk01,baseline,48,48,400,4,0.778617,0.7174775,0.661619,0.660007,0.216317
bcsstk01,baseline,48,48,400,8,0.535975,0.5041095,0.507033,0.460713,0.1337575
bcsstk01,baseline,48,48,400,9,0.471577,0.434906,0.5025189999999999,0.4388925,0.121905
bcsstk01,baseline,48,48,400,14,0.3261075,0.3165775,0.3310255,0.316774,0.08694495
bcsstk01,baseline,48,48,400,15,0.3204395,0.3319495,0.311125,0.30255299999999996,0.08122905
bcsstk01,baseline,48,48,400,16,0.3106635,0.285713,0.29810499999999995,0.269874,0.07601145000000001
bcsstk01,baseline,48,48,400,17,0.30218449999999997,0.27913350000000003,0.2898275,0.27050050000000003,0.07221375
bcsstk01,baseline,48,48,400,18,0.26241800000000004,0.2625995,0.26301149999999995,0.2734565,0.07177485
nasa2146,baseline,2146,2146,72250,1,2.0407650000000004,2.0991299999999997,2.12073,2.114665,2.140755
nasa2146,baseline,2146,2146,72250,2,4.202615,4.20864,4.2138,4.1948,3.7812650000000003
nasa2146,baseline,2146,2146,72250,4,7.973745,7.94458,7.95354,7.92455,5.950825
nasa2146,baseline,2146,2146,72250,8,14.321000000000002,14.12915,14.14385,14.13825,7.37077
nasa2146,baseline,2146,2146,72250,9,15.4892,15.3608,12.06813,15.4102,7.483585
nasa2146,baseline,2146,2146,72250,14,19.728299999999997,19.474400000000003,19.68155,19.835500000000003,7.28517
nasa2146,baseline,2146,2146,72250,15,20.17855,19.96285,19.955750000000002,20.15135,7.141165000000001
nasa2146,baseline,2146,2146,72250,16,21.0886,20.5168,20.78235,21.193649999999998,7.02626
nasa2146,baseline,2146,2146,72250,17,20.94155,20.692050000000002,20.979750000000003,21.187849999999997,6.96497
nasa2146,baseline,2146,2146,72250,18,22.240949999999998,21.551299999999998,21.280050000000003,21.455849999999998,6.696505
nlpkkt200,baseline,16240000,16240000,448225632,1,0.37564,0.375572,0.37558,0.3754275,0.3902295
nlpkkt200,baseline,16240000,16240000,448225632,2,0.7518015,0.751723,0.7517855,0.751876,0.754343
nlpkkt200,baseline,16240000,16240000,448225632,4,1.465325,1.46526,1.4650750000000001,1.4649450000000002,1.384305
nlpkkt200,baseline,16240000,16240000,448225632,8,2.84555,2.84704,2.846175,2.8457549999999996,2.4172000000000002
nlpkkt200,baseline,16240000,16240000,448225632,9,3.16046,3.16365,3.164065,3.1534500000000003,2.609515
nlpkkt200,baseline,16240000,16240000,448225632,14,4.571325,4.56675,4.56938,4.5704899999999995,3.4310099999999997
nlpkkt200,baseline,16240000,16240000,448225632,15,4.74468,4.743765,4.74512,4.755005,3.527845
nlpkkt200,baseline,16240000,16240000,448225632,16,4.935125,4.93546,4.943805,4.94312,3.61981
nlpkkt200,baseline,16240000,16240000,448225632,17,5.097885,5.10669,5.112265000000001,5.118795,3.714115
nlpkkt200,baseline,16240000,16240000,448225632,18,5.2819199999999995,5.27993,5.282344999999999,5.29031,3.77868
1138_bus,baseline,1138,1138,4054,1,0.787617,0.7737400000000001,0.840335,0.863647,1.308235
1138_bus,baseline,1138,1138,4054,2,2.001865,1.83228,1.58915,1.85163,1.719545
1138_bus,baseline,1138,1138,4054,4,3.37774,3.468755,1.97094,2.33512,1.770925
1138_bus,baseline,1138,1138,4054,8,4.034495,3.6464600000000003,2.602275,3.29085,1.578315
1138_bus,baseline,1138,1138,4054,9,3.640175,3.6573149999999996,2.954545,3.22639,1.517995
1138_bus,baseline,1138,1138,4054,14,3.296925,3.097435,2.6505549999999998,2.900625,1.16205
1138_bus,baseline,1138,1138,4054,15,3.056575,2.821285,2.70526,2.8152,1.11903
1138_bus,baseline,1138,1138,4054,16,2.978815,2.661015,2.733775,2.58765,1.04785
1138_bus,baseline,1138,1138,4054,17,2.750235,2.5339,2.440805,2.38298,1.006255
1138_bus,baseline,1138,1138,4054,18,2.68476,2.563905,2.49567,2.529855,0.9800875
3elt,baseline,4720,4720,27444,1,1.65753,1.60922,1.67394,1.557345,1.934345
3elt,baseline,4720,4720,27444,2,3.32667,3.25098,3.13585,2.988175,2.794255
3elt,baseline,4720,4720,27444,4,6.27684,5.90988,5.568714999999999,5.447665000000001,3.994675
3elt,baseline,4720,4720,27444,8,10.617799999999999,10.27765,4.507574999999999,9.05574,4.546645
3elt,baseline,4720,4720,27444,9,10.9307,11.02225,9.834575000000001,9.538345,4.53296
3elt,baseline,4720,4720,27444,14,12.72665,12.3322,9.447695,11.163450000000001,4.110325
3elt,baseline,4720,4720,27444,15,12.932,12.4992,9.212019999999999,11.1766,4.05389
3elt,baseline,4720,4720,27444,16,12.91635,11.815850000000001,9.942260000000001,11.2697,4.0012
3elt,baseline,4720,4720,27444,17,13.2122,11.417349999999999,9.906695,11.423,3.918635
3elt,baseline,4720,4720,27444,18,0.007839815,0.0068777149999999995,9.628405,10.8325,3.79067
cont-300,baseline,180895,180895,988195,1,2.044095,2.064905,2.0525450000000003,1.8142,2.0578950000000003
cont-300,baseline,180895,180895,988195,2,3.67354,3.689465,3.57547,3.238585,3.122115
cont-300,baseline,180895,180895,988195,4,7.318989999999999,7.339195,7.048780000000001,6.50094,5.407595
cont-300,baseline,180895,180895,988195,8,14.736650000000001,14.64485,14.9056,13.18525,8.334365
cont-300,baseline,180895,180895,988195,9,17.00675,16.81725,16.88895,15.2834,8.89951
cont-300,baseline,180895,180895,988195,14,28.49265,27.9035,27.521749999999997,23.245350000000002,10.67995
cont-300,baseline,180895,180895,988195,15,30.71445,29.8611,29.63465,24.91035,10.9338
cont-300,baseline,180895,180895,988195,16,32.7727,32.195,31.246,27.28485,11.2223
cont-300,baseline,180895,180895,988195,17,35.0559,34.40445,32.81375,28.29525,11.3401
cont-300,baseline,180895,180895,988195,18,37.055049999999994,36.22125,34.979749999999996,29.337899999999998,11.5083
cegb3306,baseline,3306,3306,74916,1,2.14482,2.160955,2.14701,2.188045,2.245835
cegb3306,baseline,3306,3306,74916,2,4.026870000000001,4.012805,4.00048,4.028395,3.5953299999999997
cegb3306,baseline,3306,3306,74916,4,7.756285,7.76007,7.721489999999999,7.7609200000000005,5.75965
cegb3306,baseline,3306,3306,74916,8,13.77565,13.81705,13.526250000000001,13.8138,7.227214999999999
cegb3306,baseline,3306,3306,74916,9,15.2843,15.3635,14.9384,14.96085,7.127995
cegb3306,baseline,3306,3306,74916,14,19.8429,20.03835,10.85375,19.6543,6.97074
cegb3306,baseline,3306,3306,74916,15,20.48295,20.279,9.705245,19.744950000000003,6.935650000000001
cegb3306,baseline,3306,3306,74916,16,20.8833,21.06775,10.1421,20.97315,6.8886400000000005
cegb3306,baseline,3306,3306,74916,17,21.6401,21.865499999999997,20.860100000000003,21.1259,6.7277249999999995
cegb3306,baseline,3306,3306,74916,18,22.288800000000002,22.097299999999997,11.148,21.460099999999997,6.559285
dielFilterV3clx,baseline,420408,420408,32886208,1,0.3887815,0.3832595,0.38434,0.3811115,0.399354
dielFilterV3clx,baseline,420408,420408,32886208,2,0.6781915000000001,0.6837655,0.68458,0.6791155,0.709495
dielFilterV3clx,baseline,420408,420408,32886208,4,1.178955,1.18561,1.18609,1.181225,1.22956
dielFilterV3clx,baseline,420408,420408,32886208,8,2.038135,2.05097,2.0515100000000004,2.04511,2.115865
dielFilterV3clx,baseline,420408,420408,32886208,9,2.22119,2.231195,2.227745,2.225295,2.3008699999999997
dielFilterV3clx,baseline,420408,420408,32886208,14,2.94778,2.964435,2.9587849999999998,2.95242,3.03057
dielFilterV3clx,baseline,420408,420408,32886208,15,3.024175,3.035605,3.0277700000000003,3.026405,3.101225
dielFilterV3clx,baseline,420408,420408,32886208,16,3.08393,3.0971849999999996,3.093165,3.08892,3.16235
dielFilterV3clx,baseline,420408,420408,32886208,17,3.1337099999999998,3.1460049999999997,3.138805,3.134715,3.204045
dielFilterV3clx,baseline,420408,420408,32886208,18,3.23114,3.289175,3.28294,3.274585,3.34023
ma2010,baseline,157508,157508,776610,1,0.779551,0.779163,0.7818545,0.718769,1.111425
ma2010,baseline,157508,157508,776610,2,1.55549,1.558995,1.554065,1.4315449999999998,1.97344
ma2010,baseline,157508,157508,776610,4,3.107375,3.105115,3.0815400000000004,2.8405500000000004,3.5112300000000003
ma2010,baseline,157508,157508,776610,8,6.24151,6.1714649999999995,6.087445,5.651885,5.7242049999999995
ma2010,baseline,157508,157508,776610,9,6.999385,6.92787,6.774945000000001,6.299335,6.14856
ma2010,baseline,157508,157508,776610,14,10.84035,10.80925,10.535,9.8042,7.866935
ma2010,baseline,157508,157508,776610,15,11.61545,11.36715,11.2074,10.5088,8.149025000000002
ma2010,baseline,157508,157508,776610,16,12.2392,12.14375,12.07565,11.19455,8.412325
ma2010,baseline,157508,157508,776610,17,13.03975,12.9904,12.65465,11.88625,8.601785
ma2010,baseline,157508,157508,776610,18,13.89475,13.79045,13.4987,12.577200000000001,8.80089
fv2,baseline,9801,9801,87025,1,2.37704,2.3683050000000003,2.46394,2.1852549999999997,2.38504
fv2,baseline,9801,9801,87025,2,4.92947,4.913819999999999,4.91251,4.34435,3.7544950000000004
fv2,baseline,9801,9801,87025,4,9.502855,9.482545,9.501560000000001,8.42079,5.901325
fv2,baseline,9801,9801,87025,8,17.174950000000003,17.0937,16.823700000000002,15.29775,7.589275000000001
fv2,baseline,9801,9801,87025,9,18.707900000000002,18.6831,18.2835,16.6765,7.778135000000001
fv2,baseline,9801,9801,87025,14,23.8983,23.31315,23.622500000000002,21.7825,7.843885
fv2,baseline,9801,9801,87025,15,24.829349999999998,24.460749999999997,24.69495,21.913600000000002,7.6218900000000005
fv2,baseline,9801,9801,87025,16,25.21245,25.39415,24.545450000000002,22.89345,7.542515
fv2,baseline,9801,9801,87025,17,25.61995,25.3216,17.515150000000002,23.093,7.45338
fv2,baseline,9801,9801,87025,18,26.16355,25.88295,24.41755,23.54725,7.2629850000000005
G38,baseline,2000,2000,23558,1,1.431215,1.474695,1.4983650000000002,1.3853550000000001,1.584325
G38,baseline,2000,2000,23558,2,2.283695,2.2676600000000002,2.2347349999999997,2.132575,2.1125249999999998
G38,baseline,2000,2000,23558,4,3.3722950000000003,3.3512,3.30746,3.21744,2.81521
G38,baseline,2000,2000,23558,8,4.626469999999999,4.537905,4.455255,4.44761,3.00618
G38,baseline,2000,2000,23558,9,4.827215000000001,4.760619999999999,4.64772,4.621925,2.942895
G38,baseline,2000,2000,23558,14,5.7079699999999995,5.569559999999999,5.354145,5.420525,2.815315
G38,baseline,2000,2000,23558,15,5.7743400000000005,5.624515000000001,5.4397649999999995,5.515165,2.763055
G38,baseline,2000,2000,23558,16,5.946405,5.733595,5.500019999999999,5.602405,2.7051
G38,baseline,2000,2000,23558,17,6.028885000000001,5.688235000000001,5.617395,5.636215,2.6447149999999997
G38,baseline,2000,2000,23558,18,6.065365,5.71889,5.597995,5.655385,2.52662
G18,baseline,800,800,9388,1,1.43466,1.4672800000000001,1.494215,1.455105,1.52665
G18,baseline,800,800,9388,2,2.2590149999999998,2.247,2.199525,2.21676,1.921975
G18,baseline,800,800,9388,4,3.1895499999999997,3.16282,3.117935,3.12836,2.186955
G18,baseline,800,800,9388,8,4.128534999999999,4.09083,4.109955,4.019445,1.9434550000000002
G18,baseline,800,800,9388,9,4.280835,4.261185,4.18,4.18088,1.89069
G18,baseline,800,800,9388,14,4.59282,4.52162,3.91601,4.4414750000000005,1.5397150000000002
G18,baseline,800,800,9388,15,4.46885,4.560055,4.530845,4.437234999999999,1.4771649999999998
G18,baseline,800,800,9388,16,4.7416149999999995,4.512980000000001,4.439845,4.551765,1.436995
G18,baseline,800,800,9388,17,4.718555,4.4902750000000005,4.62151,4.62452,1.4102649999999999
G18,baseline,800,800,9388,18,4.804460000000001,4.7420100000000005,4.508815,4.4257349999999995,1.3028149999999998
af_shell7,baseline,504855,504855,17588875,1,0.41111200000000003,0.3986415,0.39734349999999996,0.3889205,0.429437
af_shell7,baseline,504855,504855,17588875,2,0.7630905,0.7786664999999999,0.775012,0.766551,0.838568
af_shell7,baseline,504855,504855,17588875,4,1.49551,1.5060799999999999,1.506555,1.49377,1.61048
af_shell7,baseline,504855,504855,17588875,8,2.92119,2.925745,2.926495,2.9206849999999998,3.06787
af_shell7,baseline,504855,504855,17588875,9,3.27847,3.297605,3.2843549999999997,3.281225,3.42052
af_shell7,baseline,504855,504855,17588875,14,4.821635,4.855275000000001,4.837115,4.83661,4.887205
af_shell7,baseline,504855,504855,17588875,15,5.175655,5.1655750000000005,5.151085,5.134335,5.15963
af_shell7,baseline,504855,504855,17588875,16,5.415525,5.4107199999999995,5.361855,5.385285,5.378795
af_shell7,baseline,504855,504855,17588875,17,5.61494,5.615205,5.552,5.559290000000001,5.5428
af_shell7,baseline,504855,504855,17588875,18,5.8224,5.78514,5.770455,5.7743649999999995,5.69916
netz4504_dual,baseline,615,615,2342,1,1.03333,1.45091,1.4654250000000002,1.27952,1.445015
netz4504_dual,baseline,615,615,2342,2,2.2719199999999997,2.2557650000000002,2.18946,1.8988999999999998,1.3630749999999998
netz4504_dual,baseline,615,615,2342,4,2.81639,2.72007,1.65286,2.5778600000000003,1.382635
netz4504_dual,baseline,615,615,2342,8,2.477555,2.4268799999999997,1.985115,2.35798,1.0330249999999999
netz4504_dual,baseline,615,615,2342,9,2.487855,2.3807400000000003,2.320105,2.285965,0.967626
netz4504_dual,baseline,615,615,2342,14,1.81905,1.792615,1.86138,1.787825,0.7053
netz4504_dual,baseline,615,615,2342,15,1.7586149999999998,1.82002,1.810945,1.688945,0.6826890000000001
netz4504_dual,baseline,615,615,2342,16,1.6223,1.633785,1.640785,1.732935,0.6506045
netz4504_dual,baseline,615,615,2342,17,1.609095,1.6406550000000002,1.66147,1.5712700000000002,0.6273705
netz4504_dual,baseline,615,615,2342,18,1.53447,1.55979,1.624205,1.59398,0.5956685
dynamicSoaringProblem_2,baseline,1591,1591,15588,1,1.784235,1.87299,1.876825,1.9196550000000001,2.0359800000000003
dynamicSoaringProblem_2,baseline,1591,1591,15588,2,3.40341,3.3185450000000003,3.2155050000000003,3.237895,2.65835
dynamicSoaringProblem_2,baseline,1591,1591,15588,4,6.0268250000000005,5.902315,5.2212,5.14262,3.317415
dynamicSoaringProblem_2,baseline,1591,1591,15588,8,8.790015,8.368255000000001,3.95237,8.012205,3.30474
dynamicSoaringProblem_2,baseline,1591,1591,15588,9,9.094645,8.810825000000001,7.79854,8.180715,3.1889149999999997
dynamicSoaringProblem_2,baseline,1591,1591,15588,14,8.690304999999999,8.677225,5.39968,8.57536,2.6485849999999997
dynamicSoaringProblem_2,baseline,1591,1591,15588,15,8.70355,8.333960000000001,5.370215,8.046545,2.51863
dynamicSoaringProblem_2,baseline,1591,1591,15588,16,8.26978,8.561555,5.996215,7.883905,2.435055
dynamicSoaringProblem_2,baseline,1591,1591,15588,17,8.33256,8.148734999999999,6.08137,7.820695,2.3823800000000004
dynamicSoaringProblem_2,baseline,1591,1591,15588,18,8.471785,8.12881,5.660335,7.775295,2.261145
s1rmq4m1,baseline,5489,5489,281111,1,1.9805350000000002,1.986,1.9929999999999999,1.9923899999999999,2.0324
s1rmq4m1,baseline,5489,5489,281111,2,4.051539999999999,4.031219999999999,4.05753,4.040545,3.8692599999999997
s1rmq4m1,baseline,5489,5489,281111,4,8.10474,8.09337,8.108235,8.06747,7.141505
s1rmq4m1,baseline,5489,5489,281111,8,15.77455,15.69625,15.6388,15.6767,11.6197
s1rmq4m1,baseline,5489,5489,281111,9,17.551650000000002,17.537100000000002,17.39795,17.40305,12.257750000000001
s1rmq4m1,baseline,5489,5489,281111,14,25.849899999999998,25.622,25.708849999999998,25.69055,14.3908
s1rmq4m1,baseline,5489,5489,281111,15,27.21045,27.06185,27.07745,27.121299999999998,14.577100000000002
s1rmq4m1,baseline,5489,5489,281111,16,28.644750000000002,28.25815,27.99445,28.4137,14.7512
s1rmq4m1,baseline,5489,5489,281111,17,30.001849999999997,29.8809,29.668599999999998,29.80005,14.9254
s1rmq4m1,baseline,5489,5489,281111,18,31.2675,30.93385,30.8337,31.00035,15.0145
net4-1,baseline,88343,88343,2441727,1,1.2229649999999999,1.2607300000000001,1.2850700000000002,1.21786,1.3203200000000002
net4-1,baseline,88343,88343,2441727,2,1.83317,1.774205,1.7877299999999998,1.7233999999999998,1.844065
net4-1,baseline,88343,88343,2441727,4,3.198265,3.131215,3.166855,3.01624,3.16005
net4-1,baseline,88343,88343,2441727,8,7.458245,7.430695,7.572805,7.13202,6.857325
net4-1,baseline,88343,88343,2441727,9,8.829515,8.604265,8.673739999999999,8.334769999999999,7.803884999999999
net4-1,baseline,88343,88343,2441727,14,14.23475,14.143049999999999,14.193950000000001,14.05885,11.70645
net4-1,baseline,88343,88343,2441727,15,15.6599,15.476949999999999,15.367799999999999,15.14555,12.39725
net4-1,baseline,88343,88343,2441727,16,16.15685,16.20015,16.062849999999997,15.82965,12.8247
net4-1,baseline,88343,88343,2441727,17,17.5789,17.34545,17.265900000000002,17.0946,13.4872
net4-1,baseline,88343,88343,2441727,18,18.5393,18.4043,18.31465,18.04995,14.06645
c-37,baseline,8204,8204,74676,1,1.69492,1.69617,1.71359,1.603545,1.8804500000000002
c-37,baseline,8204,8204,74676,2,3.379775,3.3330900000000003,3.179905,3.04861,2.84119
c-37,baseline,8204,8204,74676,4,3.8493399999999998,3.84033,3.67328,3.638335,3.536345
c-37,baseline,8204,8204,74676,8,5.00485,4.931785,4.772025,4.742155,4.30309
c-37,baseline,8204,8204,74676,9,5.283805,5.1605799999999995,5.026975,4.959715,4.409280000000001
c-37,baseline,8204,8204,74676,14,6.5016099999999994,6.420170000000001,6.18229,6.064235,4.717735
c-37,baseline,8204,8204,74676,15,6.9571000000000005,6.89055,6.604095,6.5012,4.833515
c-37,baseline,8204,8204,74676,16,7.71207,7.5694099999999995,7.306485,7.184875,5.02743
c-37,baseline,8204,8204,74676,17,8.064395000000001,7.9006,7.62253,7.502305,5.02862
c-37,baseline,8204,8204,74676,18,8.202985,8.061105,7.76701,7.631105,5.043715000000001
