matrix_name,m,k,nnz,n,Louvain,METIS,PaToH,RCM,baseline
ncvxqp3,75000,75000,499964,1,1.37751,1.366275,1.33607,1.633705,2.4457
ncvxqp5,62500,62500,424966,1,1.272745,1.264995,1.26429,1.4300700000000002,2.394225
ncvxqp7,87500,87500,574962,1,1.391715,1.486605,1.468065,1.671975,2.45731
ncvxqp9,16554,16554,54040,1,0.987441,0.915538,0.918898,1.493985,1.674115
nd12k,36000,36000,14220946,1,1.825885,1.81727,1.83315,1.83537,1.83288
nd2010,133769,133769,625946,1,0.753325,0.755433,0.75362,0.7629539999999999,0.75394
nd24k,72000,72000,28715634,1,1.81961,1.83084,1.817465,1.834035,1.824
nd6k,18000,18000,6897316,1,1.82932,1.816835,1.81295,1.83731,1.84103
ne2010,193352,193352,913854,1,0.7594135,0.759606,0.76052,0.785431,0.7620115000000001
net100,29920,29920,2033200,1,2.03305,2.00274,1.999175,2.069965,1.989095
net125,36720,36720,2577200,1,2.00078,1.961,1.965265,2.011855,1.95615
net150,43520,43520,3121200,1,1.973235,1.937875,1.93619,1.97885,1.9507
net4-1,88343,88343,2441727,1,2.324655,2.267945,2.2338,2.282435,2.33133
net50,16320,16320,945200,1,2.152595,2.1542950000000003,2.133515,2.15532,2.14861
net75,23120,23120,1489200,1,2.0597700000000003,2.062965,2.102575,2.154355,2.072195
netherlands_osm,2216688,2216688,4882476,1,0.6030245000000001,0.6013765,0.6124795000000001,0.782011,0.5364975
nh2010,48837,48837,234550,1,0.7633270000000001,0.7621335,0.7660795,0.7703265,0.7588539999999999
nj2010,169588,169588,829912,1,0.7916045,0.785726,0.7817405,0.814182,0.7863395
nlpkkt120,3542400,3542400,96845792,1,2.49498,,2.531705,2.626285,2.621415
nlpkkt160,8345600,8345600,229518112,1,,,,2.627675,2.630815
nm2010,168609,168609,830970,1,0.7877895,0.788783,0.784316,,
nopoly,10774,10774,70842,1,1.530445,1.48558,1.489325,1.329865,1.6037750000000002
nv2010,84538,84538,416998,1,0.7797095,0.786877,0.778165,0.830762,0.7740365
