matrix_name,m,k,nnz,n,Louvain,METIS,PaToH,RCM,baseline
fcondp2,201822,201822,11294316,1,6.31875,6.11788,6.3205,6.61854,6.361470000000001
fe_4elt2,11143,11143,65636,1,11.14355,12.53215,11.32115,13.80365,10.1958
fe_body,45087,45087,327468,1,10.71995,10.56605,10.65885,10.78265,10.67365
fe_ocean,143437,143437,819186,1,14.2926,15.71265,14.78865,15.73465,12.5873
fe_rotor,99617,99617,1324862,1,13.8406,14.599,14.8655,14.67495,12.13405
fe_sphere,16386,16386,98304,1,14.66145,14.38295,13.33375,15.99125,16.3428
fe_tooth,78136,78136,905182,1,13.5031,13.7743,14.16705,14.04475,11.421500000000002
filter3D,106437,106437,2707179,1,18.18505,18.41075,17.6124,19.2246,18.4314
finan512,74752,74752,596992,1,11.8733,19.19575,18.53585,18.2733,17.7424
finance256,37376,37376,298496,1,17.367150000000002,17.825850000000003,17.0226,17.927500000000002,17.01775
fl2010,484481,484481,2346294,1,6.609195,6.676475,6.786490000000001,7.27604,6.487265
ford1,18728,18728,101576,1,11.7225,12.76085,12.8782,14.10745,10.515149999999998
ford2,100196,100196,544688,1,12.4144,12.673749999999998,12.52805,10.00575,11.4809
fullb,199187,199187,11708077,1,6.197044999999999,5.69054,5.96715,6.279985,6.57888
fxm4_6,18892,18892,497844,1,16.782249999999998,16.95365,16.26265,18.1133,17.85
ga2010,291086,291086,1418056,1,6.47865,6.750915,6.70811,6.895185,6.06981
gas_sensor,66917,66917,1703365,1,24.34835,24.241100000000003,24.36235,22.5259,25.2468
gearbox,153746,153746,9080404,1,6.12232,5.853490000000001,6.509309999999999,6.668875,6.66883
germany_osm,11548845,11548845,24738362,1,3.035195,2.86646,2.88983,3.202265,1.79564
great-britain_osm,7733822,7733822,16313034,1,2.928205,1.878125,2.842065,3.099105,1.89714
gridgena,48962,48962,512084,1,18.22675,18.88395,18.93265,16.8669,19.88485
gsm_106857,589446,589446,21758924,1,5.68323,6.068575,6.14846,6.111065,5.85831
gupta1,31802,31802,2164210,1,16.41065,17.1225,16.6348,17.4135,16.7707
gupta2,62064,62064,4248286,1,11.91945,13.2902,14.61945,15.4004,14.5175
gupta3,16783,16783,9323427,1,6.63828,6.64879,6.71623,7.18342,6.675985000000001
gyro,17361,17361,1021159,1,18.57235,18.916400000000003,,18.56065,18.46235
gyro_k,17361,17361,1021159,1,18.61305,18.50665,,16.18065,18.50845
gyro_m,17361,17361,340431,1,17.8423,17.52295,,18.2604,18.51445
halfb,224617,224617,12387821,1,5.919355,6.101185,6.196975,6.430440000000001,6.58338
hangGlider_3,10260,10260,92703,1,11.24005,9.249445,10.8014,13.2102,10.3406
hangGlider_4,15561,15561,149532,1,11.78825,11.3282,,15.2897,11.21555
